FID,CC210326,CC210407,CC210419,CC210429,CC210505,CC210513,CC210520,CC210527
5191,0.00245074,13.13290364,63.32538809,91.74759945,88.52399197,96.942772,97.61012041,97.34491693
5192,0,13.18865797,59.6919692,88.79134278,85.63938424,96.38995317,96.86896467,97.0113678
5193,0,12.13790315,60.48426625,90.79774425,87.91952446,98.08003406,96.41152263,96.72062186
5194,0,12.91723851,59.98716538,86.43921426,83.99927021,95.18883415,93.88461068,93.60836084
5195,0,15.20010293,65.34653465,91.0666057,89.54976376,97.68837803,97.05715592,97.01813748
5196,0.00490148,12.29965199,57.2486766,86.3069654,83.04465783,95.64982059,95.3080308,95.33431121
5197,0,10.72811489,59.72130546,92.11400701,88.45587788,97.52537723,95.87989636,96.1109587
5198,0.00245074,11.83094795,59.13213544,89.58219303,87.0666057,96.84485799,95.76029825,96.02126879
5199,0,13.8301392,63.24134889,90.46181984,88.41518061,97.29064039,96.7712239,97.03886603
5200,0,15.86364082,66.66299963,93.19250114,91.81414584,97.46943988,97.22405574,96.97653099
5201,0,13.87731595,65.30497494,92.81024234,92.14388051,97.44937055,96.92424935,96.36762689
5202,0,10.5394079,51.29582884,82.84133066,82.87090383,94.84583105,95.05745019,94.12663489
5203,0.012253701,10.28330556,53.38528297,84.68282274,83.708569,95.30377668,93.97043134,93.99298887
5204,0.00612685,9.538280561,47.48624862,76.54869684,76.23472032,92.69354741,92.49724972,92.16660555
5205,0,9.354475051,50.92576708,78.91418991,78.31306203,93.53037767,94.0637098,93.08459076
5206,0.005514165,12.41790021,54.40838528,81.30024935,80.16237913,93.66843034,93.85771911,94.28003912
5207,0,13.86199882,57.15193742,84.25301021,83.1708581,93.90824569,95.05380277,95.21170553
5208,0.00122537,22.93463876,73.39047642,93.10470965,91.93110806,97.6336435,96.37085931,96.7540643
5209,0.006739535,26.37302715,82.87678768,97.80521262,95.96606459,98.74353828,98.37768633,98.09724127
5210,0,28.56215077,85.50299474,98.54953476,97.78692273,99.35960591,98.70064784,98.79232368
5211,0.009190275,31.59187825,92.24524556,99.66651425,98.8581009,99.69287843,99.32266423,99.38363054
5212,0.00122537,29.5228409,88.86138614,99.57567444,98.85787265,99.66186219,99.30815304,99.27514974
5213,0.004288795,33.60883737,91.51998533,99.55738455,98.73799726,99.62172353,99.30437433,99.32282117
5214,0.00735222,33.42993334,91.09401039,99.86343545,99.16963877,99.55969105,99.63635252,99.64883402
5215,0.00367611,33.44525047,92.32734385,99.70260901,98.84753391,99.59618075,99.38180155,99.37599315
5216,0.005514165,32.83134006,90.40887422,99.33607682,98.43499467,99.63510308,99.51411808,99.39216583
5217,0.000612685,34.95123027,93.13670228,99.83417162,99.12818168,99.46837372,99.27084286,99.08263049
5218,0.00980296,31.89760808,89.52511918,99.55128791,98.74840358,99.66125403,99.33076641,99.14342326
5219,0,32.52964185,92.14643687,99.59739707,98.87639079,99.45569543,99.1080628,99.11013324
5220,0.00980296,33.51142045,88.73517302,99.04770614,98.18503277,99.32129174,99.20975431,99.05075446
5221,0,32.03056073,91.79073463,99.66956257,98.99714164,99.44961382,99.52568206,99.29287373
5222,0.005514165,35.39358886,91.69478059,99.76649901,98.96479195,99.54022989,99.48783767,99.26474623
5223,0.00367611,34.86606705,91.47510048,99.67037645,98.85261393,99.59313994,99.3677793,99.26842684
5224,0.001833517,36.76171454,93.39078352,99.77259564,99.08836587,99.60104604,99.24581347,99.27206219
5225,0.00122537,36.03935889,93.31316465,99.75796373,99.00198141,99.76707413,99.43971955,99.47194719
5226,0.018993236,30.91608666,91.14731399,99.33790581,98.32769395,99.42467919,99.17063929,99.15317787
5227,0.00980296,33.54818155,93.54113189,99.91424922,98.94483975,99.49946654,99.25377229,99.17369515
5228,0.015929811,34.80847466,95.17907346,99.96342021,99.33424783,99.56090738,99.57279061,99.50312452
5229,0.003063425,36.41738555,95.35523478,99.90306356,99.20499924,99.585842,99.48666362,99.26598215
5230,0.00490148,32.91650328,91.85001834,99.65675964,98.48263699,99.7281518,99.5269527,99.44337753
5231,0.00857759,30.75985198,92.41351913,99.83032293,99.02880658,99.61564191,99.17878372,99.23725706
5232,0.001838055,29.02166454,91.0119106,99.44337753,98.36976071,99.56820532,99.01479037,99.01905197
5233,0,27.28776591,89.09974331,99.20012193,97.63242717,99.38879766,98.54717269,98.59247036
5234,0.004288795,30.15758259,90.20718739,99.50495351,98.58558147,99.50738916,99.01906857,98.84103033
5235,0.00245074,27.86859131,92.69189295,99.6807152,98.781893,99.4988749,99.23182442,99.12969075
5236,0.00245074,30.16248407,90.4180418,99.84697455,99.06464757,99.58219303,99.33382227,99.4439872
5237,0.00245074,33.12359082,94.85454101,99.87623838,99.11111111,99.67949887,99.57811309,99.48906002
5238,0.005514165,34.54011862,91.24473091,99.20499924,98.4459686,99.71894528,99.28737318,99.36899863
5239,0.00612685,32.30688168,89.9272705,99.27689594,98.36343733,99.43380162,98.91662856,99.03434788
5240,0.006739535,31.66907656,90.59405941,98.69349185,97.22725194,98.69002007,98.25082508,98.15820759
5241,0.005514165,31.54102539,89.01578277,98.03200732,96.61332114,98.98497841,98.36915104,98.37550422
5242,0.013479071,31.63721694,83.71898301,96.65416857,95.03496929,98.21869489,97.79305708,97.74729462
5243,0.006739535,32.2774728,89.06674001,99.67341726,98.4642585,99.31460196,99.19585429,98.99706637
5244,0.00612685,24.25007352,71.83854524,89.76497485,87.30925164,96.55598127,97.05903924,96.95778083
5245,0.028183511,31.91537594,85.25546999,97.10044201,95.95572584,98.49419206,98.40938881,98.56130057
5246,0.014091756,28.12836977,83.41523041,98.40085353,96.46151501,99.17350848,98.90600171,98.897729
5247,0.001838055,31.10050485,79.86410646,94.40552211,91.93293705,97.45301952,97.7442463,97.83217211
5248,0.00612685,17.92900206,63.37489304,84.31153788,82.1972876,94.45023624,94.49211588,94.08382868
5249,0.003063425,23.11966964,78.75993155,95.32022558,92.57186405,97.08447364,97.8948331,98.18542965
5250,0.001838055,23.14233899,72.10016175,91.67931718,88.30178326,95.13105881,96.45214521,96.54320988
5251,0.010415646,23.15214195,74.42977631,90.7729733,87.43416651,95.28431551,96.99070264,96.70944872
5252,0.013479071,24.37567395,74.73658477,89.20469441,87.52873038,94.90117375,96.13005745,96.52065234
5253,0.017767866,28.71899814,78.95181845,91.80490779,90.12406645,97.23590586,97.50952599,97.55164405
5254,0.00735222,29.33290854,88.50690625,98.18808109,96.82722131,99.48184638,99.1241902,99.06477671
5255,0.006739535,30.21333693,89.44077741,98.30566198,97.49550373,99.42467919,99.13915562,99.02395795
5256,0.007964905,30.26296442,90.96412116,99.28608444,98.42524005,99.45873624,99.37110378,99.34766042
5257,0.00122537,31.43441819,94.14313654,99.9237921,98.91260719,99.62658882,99.35863435,99.34054517
5258,0.00490148,33.15238702,94.82276005,99.83173297,98.93613778,99.62566682,99.43344334,99.35924402
5259,0,31.01472895,93.01661602,99.75795171,99.06721536,99.60773581,99.48544429,99.48111478
5260,0.00245074,33.96235663,92.28700648,99.54031398,98.98619473,99.63814389,99.58073585,99.52690139
5261,0.006739535,34.68287423,94.82887178,99.98110044,99.45130316,99.7993067,99.62688615,99.53856497
5262,0.000612685,28.45738163,91.29068229,99.68846212,99.09708886,99.76038436,99.43772155,99.43971955
5263,0.008556411,30.05526419,92.3878499,99.47995732,98.77881165,99.66003771,99.48239598,99.48233712
5264,0.00367611,29.21343496,90.60200464,99.76464149,98.8282274,99.71963754,99.39005012,99.41716202
5265,0.000612685,27.81038624,93.14773061,99.79332419,99.08367627,99.81694338,99.52263374,99.5269527
5266,0.005514165,29.66130771,91.46742452,99.61286389,98.59453871,99.69105394,99.34237868,99.46837372
5267,0,28.98919224,91.8573524,99.70797135,98.95137936,99.74274767,99.42508764,99.45238968
5268,0,33.59352024,95.84354475,99.9920939,99.57872276,99.78722756,99.58379171,99.55372657
5269,0.00245074,29.83837369,93.56985699,99.98292943,99.43258529,99.85160859,99.56348118,99.63818604
5270,0.009190275,35.18833938,94.32832172,99.81100442,99.20499924,99.87775953,99.71030436,99.7451608
5271,0,29.24590726,94.65677385,99.8890413,99.35314739,99.69105394,99.59396433,99.64918714
5272,0.00122537,30.38611411,95.49199364,99.97141641,99.54144621,99.86681263,99.69013568,99.70126505
5273,0.007964905,33.79631899,96.14044738,99.94939796,99.4836153,99.63571124,99.67992684,99.7072485
5274,0.021443976,33.46791981,95.7638957,99.97927145,99.50800183,99.91181658,99.7512529,99.72869989
5275,0.017155181,31.71502794,95.84341768,99.97866179,99.45326279,99.83518823,99.72565158,99.6919692
5276,0.003063425,32.54644153,94.48111478,99.63753573,99.18670934,99.82241683,99.72436133,99.74089316
5277,0.003063425,31.39704441,95.15366141,99.884164,99.36655998,99.78410266,99.70065539,99.64613128
5278,0,32.12859033,95.94609461,99.87075141,99.50252387,99.85733882,99.77814448,99.72138394
5279,0.00612685,33.33251642,95.99315487,99.97744246,99.5829904,99.89357173,99.7512529,99.63818604
5280,0.006739535,30.10550436,94.41782668,99.95925318,99.53848499,99.90634312,99.59579332,99.4836153
5281,0,29.67601216,93.4946828,99.9536656,99.49218512,99.9288451,99.5972375,99.65102066
5282,0.00490148,29.5350946,93.49162694,99.97744246,99.50739217,99.8814085,99.65675964,99.65371132
5283,0.00245074,25.93128125,92.6244976,99.92745008,99.22938576,99.88201666,99.59173695,99.6369637
5284,0,25.98764827,91.35619117,99.59131545,98.71313021,99.6490908,99.52873038,99.43179393
5285,0.009190275,25.1923831,93.20009779,99.96159122,99.45679012,99.78835979,99.61801736,99.52450801
5286,0.000612685,21.06717479,89.79450544,99.72748057,98.38561195,99.64240102,99.22511812,99.38119189
5287,0.005514165,18.02641898,78.60286029,95.95549459,94.42315879,97.76379006,97.26317076,97.25522552
5288,0,9.600774434,78.80026892,99.00139877,98.19173906,99.64761469,99.5183661,99.57323579
5289,0,11.98902068,71.71049407,97.53878982,95.98719707,99.50009122,99.45177851,99.5269527
5290,0.005514165,11.22193903,68.23799047,97.72229843,97.23347321,99.65152344,99.51165981,99.45130316
5291,0,6.565532791,50.77618873,85.83996342,88.05426002,95.86571793,96.2852952,96.49248258
5292,0,1.176355259,29.58390489,61.10077237,65.34430727,82.48137543,73.16770566,73.22087764
5293,0,1.105896481,33.72265004,77.12157149,76.12437128,93.57725254,91.48306539,91.80901382
5294,0.003055861,17.26117537,77.14311843,98.22964179,96.89472724,99.4600694,99.28065029,99.32709938
5295,0,9.554210372,74.76969974,97.38103327,95.67748819,98.9219588,99.19186844,99.23291834
5296,0,12.82901186,76.38797213,96.71471143,95.4604481,98.72955057,98.40972986,98.33027747
5297,0,19.22728164,77.17299192,97.23894666,95.99404002,98.89101895,98.67047348,98.75441133
5298,0,19.70456328,77.09190672,96.93121693,94.87212315,98.43420127,98.68536854,98.73059528
5299,0,17.39412803,78.47206943,97.34099347,94.01371742,98.97170521,99.36709636,99.40630821
5300,0.000612685,21.05369572,77.87959153,96.95980052,94.55452168,98.60042709,98.86138614,98.67497861
5301,0.000612685,21.22953632,77.87044658,96.42765919,94.7587258,98.88131233,98.23056563,98.13559945
5302,0,20.28845211,79.90465713,97.46092562,95.50861149,99.25562377,97.75271972,98.05219411
5303,0.00490148,16.47693854,81.43331809,97.42349972,95.91497902,99.13247106,98.06759141,98.12640918
5304,0,16.85190177,77.27480567,97.6020191,96.02072855,99.03055158,98.61508373,98.8247158
5305,0.00122537,16.75448485,79.49089353,98.20470717,96.4816339,98.93712539,98.83038428,99.06749338
5306,0.00245074,17.17785021,78.26611797,97.12339597,95.4235845,99.08106793,98.70125901,98.7477081
5307,0.001838055,16.05724929,81.48392013,97.16627436,95.60188996,98.88737897,98.58163415,98.62452211
5308,0,18.51901774,81.60799413,98.6073101,97.28577961,99.33752336,98.92250336,98.8974453
5309,0.00612685,22.8059749,85.27663466,99.21851244,98.28498449,99.39697639,99.4393932,99.37015979
5310,0.00735222,23.8622439,87.86465478,99.38393237,98.49169334,99.31022349,99.2011979,99.02640264
5311,0.015929811,22.61665523,89.084464,99.39940304,98.71543972,99.46370938,99.46451328,99.14898049
5312,0.050852858,21.47399765,83.2702332,99.14674938,97.65492915,99.15734427,99.16330522,99.03740374
5313,0.00980296,20.56844917,79.65188234,95.66259198,94.45450389,98.75087966,98.63248701,98.46277326
5314,0.014091756,19.05082835,79.35826916,97.55823147,95.38363054,98.87585236,98.27099377,97.92568146
5315,0.010415646,20.13650622,78.87395214,95.90866073,94.04123335,98.23278895,98.03511911,97.99223115
5316,0.019605921,21.56957651,76.68160341,94.7375783,92.2962963,98.03381378,98.11942305,98.06930693
5317,0.021443976,23.42968827,82.45141181,97.9054917,96.11644566,99.27261035,98.57183119,98.87817371
5318,0.015929811,33.88944711,92.30483158,98.95882746,97.73703096,99.27989032,98.98728762,98.9701748
5319,0.010415646,34.25889619,93.80826094,99.4267029,98.64715745,99.42609624,99.0913881,99.08219782
5320,0.047176747,38.00669052,96.30974209,99.83701271,99.25560128,99.82042758,99.65774355,99.53000856
5321,0.022056661,40.45007842,96.49443682,99.98783677,99.50495652,99.78766774,99.59685325,99.55886678
5322,0.011028331,37.03619743,96.29690596,99.96411847,99.57750343,99.81618093,99.48111478,99.36770905
5323,0.023282031,38.43679541,95.19068574,99.96655112,99.56531017,99.69606154,99.73103127,99.73536243
5324,0.005514165,41.12096853,98.11492151,99.98786673,99.5937481,99.75612124,99.54589903,99.57173316
5325,0.031859622,42.60366631,96.9151044,99.98236332,99.63115379,99.77796112,99.66547397,99.7182496
5326,0.00857759,41.39483874,95.6337856,99.88444931,99.40374943,99.69956821,99.55078841,99.52639447
5327,0.014704441,38.42331634,95.20499924,99.96959192,99.48488719,99.67361499,99.46696402,99.2384794
5328,0.013479071,40.0990099,96.78951379,99.97755345,99.55006859,99.67968162,99.50983987,99.48289383
5329,0.00490148,41.68280071,96.2412908,99.89904519,99.36351166,99.64995511,99.35545535,99.25864809
5330,0.012253701,39.94216253,94.73007164,99.94952259,99.58705832,99.66694169,99.72313898,99.69549554
5331,0.003063425,37.73404568,94.29782045,99.90877577,99.27815882,99.44854279,99.49759827,99.3332111
5332,0.017767866,41.7936967,96.95880699,99.97452013,99.48605396,99.73549467,99.6082386,99.56254289
5333,0.021391028,40.7417165,96.3938424,99.97993067,99.59618075,99.79373438,99.54600039,99.54467669
5334,0.018993236,38.64081953,93.32174973,99.90999209,99.15561652,99.8216409,99.69135802,99.69488285
5335,0.00980296,38.72230664,93.34555678,99.95195524,99.30620332,99.70394817,99.56009215,99.66568879
5336,0.011028331,40.50705813,95.2751105,99.97088015,99.62172353,99.6807152,99.45177851,99.63912852
5337,0.014704441,37.51838055,95.75613474,99.97141641,99.51044048,99.62629523,99.75492599,99.69441389
5338,0.019605921,36.59812763,95.96626329,99.98601228,99.44947417,99.64085515,99.59907102,99.41978728
5339,0.006739535,38.03426135,95.99329371,99.96715928,99.3012224,99.82770754,99.61462112,99.65652121
5340,0.018380551,39.27372316,94.72519433,99.9799801,99.52141442,99.83923415,99.60457157,99.58521223
5341,0.00612685,38.10717087,95.68634641,99.95499605,99.49458924,99.83256085,99.69120674,99.67363403
5342,0,36.4970346,95.20621856,99.96107766,99.21668795,99.6451018,99.46766899,99.42591413
5343,0.015317126,37.74201059,94.94284408,99.95134708,99.34339278,99.86046737,99.65322027,99.559956
5344,0.011028331,38.66777767,95.79696859,99.95632022,99.50251486,99.73852799,99.7579758,99.65260759
5345,0.022669346,43.65074502,97.32114007,99.9841878,99.54752782,99.72639472,99.6397412,99.64185307
5346,0.028796196,45.30009313,98.28562719,99.96776744,99.70492303,99.87624063,99.67241169,99.71265072
5347,0.028183511,45.30070581,98.00146681,99.9762817,99.70919067,99.88444931,99.58827566,99.63818604
5348,0.027570826,46.61614057,97.7674135,99.97876677,99.7390987,99.84651411,99.70358147,99.72245368
5349,0.031246937,45.78533967,98.3648834,99.9841878,99.70675202,99.79434104,99.48595726,99.46644664
5350,0.003063425,44.27445839,97.27600538,99.97932251,99.65005335,99.81678759,99.59540398,99.61462112
5351,0.020831291,40.94267719,96.55479348,99.98357964,99.42103023,99.80890097,99.56989511,99.64918714
5352,0.009190275,39.37175277,96.25301021,99.98058677,99.2866941,99.78160111,99.6302408,99.57295853
5353,0.014091756,40.89672581,95.71446033,99.79748221,99.05380277,99.77492781,99.52761984,99.53367559
5354,0.020831291,39.268209,96.87181832,99.96959192,99.12546372,99.75308792,99.49517174,99.60052936
5355,0.010415646,33.03536418,89.507697,98.95457033,97.59061119,99.37028319,99.12202235,99.16574991
5356,0.00735222,33.88270758,89.1901968,97.81358441,96.55723213,99.18828411,98.76420975,98.88491324
5357,0.014704441,35.64111362,89.95823807,98.21747856,97.86961017,99.66064587,99.25620037,99.04657132
5358,0.00122537,34.3771444,92.48955952,99.50799732,98.13443073,99.61719527,99.43955507,99.4718655
5359,0.020218606,41.22512499,96.08849774,99.93979201,99.34583143,99.86107404,99.69855896,99.65591004
5360,0.00612685,38.65858739,96.80048773,99.98301342,99.49461777,99.85925405,99.70602616,99.66302323
5361,0.004288795,37.66419959,94.45999086,99.71598857,98.7538485,99.49828921,99.15326929,99.36071385
5362,0.00612685,37.59374081,95.33125535,99.9683756,99.49641823,99.86774734,99.75369759,99.7708558
5363,0.00490148,35.46404764,94.84224966,99.97993067,99.49583409,99.84226747,99.82293403,99.75247525
5364,0.004288795,36.59506421,94.84224966,99.97755345,99.56591983,99.83680749,99.83865053,99.84499069
5365,0.012866386,38.1139104,95.70834861,99.96898376,99.37204694,99.85015409,99.64954416,99.72863953
5366,0.005514165,39.77918831,94.95625667,99.97080825,99.46968315,99.74884127,99.71213788,99.74389766
5367,0.012253701,38.26830703,95.02149063,99.97810619,99.4720317,99.8735024,99.73838349,99.69074685
5368,0.001838055,38.19355945,94.52756387,99.96602684,99.42386831,99.83620083,99.62474025,99.6642486
5369,0.004288795,38.14393197,94.21673525,99.98966125,99.57671958,99.868354,99.78678561,99.80259137
